NS(=O)(=O)c1cc2c(cc1C(F)(F)F)N[C@@H](Cc1ccccc1)NS2(=O)=O	ZINC000000601301
C[C@H]1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1	ZINC000000601305
C[N+]12CCC(CC1)[C@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2	ZINC000000601316
N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1	ZINC000000601317
O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1	ZINC000000602128
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br	ZINC000000602632
Clc1ccc([C@@H](Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1	ZINC000000606383
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@H](NC(C)=O)CC2	ZINC000000607790
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc2nonc12	ZINC000000607939
Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	ZINC000000607971
O[C@@H](CNC[C@@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@H]1CCc2cc(F)ccc2O1	ZINC000000607986
Clc1ccc([C@@H](Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1	ZINC000000608101
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O	ZINC000000608382
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2	ZINC000000621853
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1	ZINC000000621893
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O	ZINC000000622123
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1	ZINC000000643046
Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1	ZINC000000643055
C[C@@H]1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1	ZINC000000643114
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	ZINC000000643138
CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	ZINC000000643143
CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	ZINC000000643153
N[C@@H](CC(=O)O)C(=O)O	ZINC000000895032
N[C@@H](CO)C(=O)O	ZINC000000895034
OC[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1O	ZINC000000895040
N[C@@H](CS)C(=O)O	ZINC000000895042
OCC(O)CO	ZINC000000895048
O=C(O)CC(O)(CC(=O)O)C(=O)O	ZINC000000895081
CC(C)[C@H](N)C(=O)O	ZINC000000895099
C[C@@H](O)[C@H](N)C(=O)O	ZINC000000895103
C[C@@H](O)[C@H](O)[C@@H]1CNc2[nH]c(N)nc(=O)c2N1	ZINC000000895154
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O	ZINC000000895199
OCc1ccccc1	ZINC000000895302
C[C@H](O)CO	ZINC000000895316
C[C@@H](O)CO	ZINC000000895318
O=C(O)[C@@H]1CCCN1	ZINC000000895360
O=C(O)[C@H]1C[C@H](O)CN1	ZINC000000895457
OCCN(CCO)CCO	ZINC000000896409
CN(C)CC[C@H](c1ccc(Br)cc1)c1ccccn1	ZINC000000896455
CC(C)(C)NC[C@H](O)COc1cccc2c1CCC(=O)N2	ZINC000000896463
Clc1cccc(Cl)c1N=C1NCCN1	ZINC000000896484
COC(=O)CCc1ccc(OC[C@@H](O)CNC(C)C)cc1	ZINC000000896523
O=C(NC[C@H]1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F	ZINC000000896543
Nc1nc(=O)[nH]cc1F	ZINC000000896546
CN1[C@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2	ZINC000000896557
CN1[C@@H]2CCC[C@@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2	ZINC000000896560
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O	ZINC000000896569
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=N[C@@H]1O	ZINC000000896595
CN1C(=O)[C@@H](O)N=C(c2ccccc2)c2cc(Cl)ccc21	ZINC000000896634
N[C@H]1C[C@@H]1c1ccccc1	ZINC000000896663
N[C@H]1C[C@H]1c1ccccc1	ZINC000000896666
NC(CO)(CO)CO	ZINC000000896695
COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1	ZINC000000896698
CN1C(=O)C[C@@](C)(c2ccccc2)C1=O	ZINC000000896703
COC(=O)[C@@H](c1ccccc1)[C@H]1CCCCN1	ZINC000000896709
COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1	ZINC000000896711
COc1cc(/C(O)=N/S(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12	ZINC000000896717
C[C@H](c1cc2ccccc2s1)N(O)C(N)=O	ZINC000000896731
Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	ZINC000000896740
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N[C@@H]1C	ZINC000000896755
CC(C)NC[C@H](O)c1ccc(NS(C)(=O)=O)cc1	ZINC000000896819
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1	ZINC000000896918
C[N+]1(C)CC[C@H](OC(=O)[C@@](O)(c2ccccc2)C2CCCC2)C1	ZINC000000896958
C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1	ZINC000000896968
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C	ZINC000000897002
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1	ZINC000000897085
O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1	ZINC000000897089
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)N[C@H](Cc1ccccc1)NS2(=O)=O	ZINC000000897222
CN1[C@@H](CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O	ZINC000000897229
CN1[C@H](CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O	ZINC000000897232
CN1CCC[C@H](n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1	ZINC000000897240
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O	ZINC000000897244
COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2	ZINC000000897251
COc1ccc(C[C@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1	ZINC000000897256
COc1ccc(C[C@@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1	ZINC000000897258
Cc1cn[nH]c1	ZINC000000897288
CCN1C(=O)N[C@@H](c2ccccc2)C1=O	ZINC000000897291
O=C(OC1C[C@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12	ZINC000000897301
Cc1cc(C)cc(OC[C@@H]2CNC(=O)O2)c1	ZINC000000897322
Clc1ccc([C@H](Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1	ZINC000000897385
C[C@@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1	ZINC000000897408
O=C(O)[C@H](O)[C@@H](O)CO	ZINC000000901061
CC(C)O	ZINC000000901159
OC[C@H](S)CS	ZINC000000901552
OC[C@@H](S)CS	ZINC000000901555
O=C(O)[C@@H]1C[C@H](O)CN1	ZINC000000901736
O=C(O)[C@@H]1C[C@@H](O)CN1	ZINC000000901791
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2	ZINC000000967520
CC1(C)[C@H]2CC[C@]1(C)C(=O)C2	ZINC000000967521
CC12CCC(CC1)C(C)(C)O2	ZINC000000967566
Cc1ccc(C(C)C)c(O)c1	ZINC000000967597
O=C(c1ccccc1)c1ccccc1	ZINC000000968233
CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1	ZINC000000968255
NC12CC3CC(CC(C3)C1)C2	ZINC000000968256
CN(C)CCC=C1c2ccccc2CCc2ccccc21	ZINC000000968257
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21	ZINC000000968263
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1	ZINC000000968264
O[C@@](CCN1CCCCC1)(c1ccccc1)C1CCCCC1	ZINC000000968273
O[C@](CCN1CCCCC1)(c1ccccc1)C1CCCCC1	ZINC000000968274
C[C@H](CN(C)C)CN1c2ccccc2CCc2ccccc21	ZINC000000968275
C[N+]1(C)CC[C@@H](OC(=O)[C@@](O)(c2ccccc2)C2CCCC2)C1	ZINC000000968301
CC(C)c1cccc(C(C)C)c1O	ZINC000000968303
C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1	ZINC000000968305
CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1	ZINC000000968310
CCc1ccc(CCOc2ccc(C[C@@H]3SC(=O)NC3=O)cc2)nc1	ZINC000000968326
CCc1ccc(CCOc2ccc(C[C@H]3SC(=O)NC3=O)cc2)nc1	ZINC000000968327
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1	ZINC000000968328
CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccccn1	ZINC000000968330
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1	ZINC000000968336
CC[C@H](C)C1(CC)C(=O)NC(=O)NC1=O	ZINC000000968345
C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]21CC	ZINC000000968375
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1	ZINC000001035331
Cn1cc[nH]c1=S	ZINC000001187543
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314	ZINC000001280665
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5	ZINC000001319780
O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1	ZINC000001481815
c1cnc2cc3c(cc2n1)[C@H]1CNC[C@@H]3C1	ZINC000001481833
CN[C@@H](C)CC1CCCCC1	ZINC000001481910
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O	ZINC000001481956
N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1	ZINC000001482049
CN[C@H](C)CC1CCCCC1	ZINC000001482094
N[C@@H](CCC(=O)O)C(=O)O	ZINC000001482113
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O	ZINC000001482164
Cn1nnc2c(C(N)=O)ncn2c1=O	ZINC000001482184
N[C@@H]1C[C@H]1c1ccccc1	ZINC000001482197
C[C@H](CCC(=O)O)[C@@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C	ZINC000001484334
C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F	ZINC000001485935
ClC[C@@H]1CO1	ZINC000001487602
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F	ZINC000001489478
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1	ZINC000001493878
CCN(CC)C(=S)SSC(=S)N(CC)CC	ZINC000001529266
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1	ZINC000001529323
NCCCCCC(=O)O	ZINC000001529425
NC(=O)N[C@@H](CCC(=O)O)C(=O)O	ZINC000001530283
CC(C)(CO)[C@@H](O)C(=O)NCCCO	ZINC000001530303
C[C@@H]1O[C@@H]1P(=O)(O)O	ZINC000001530427
Nc1nc2c(ncn2COCCO)c(=O)[nH]1	ZINC000001530555
CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1	ZINC000001530567
CC(C)NC[C@@H](O)COc1ccc(CCOCC2CC2)cc1	ZINC000001530568
CC(C)NC[C@H](O)COc1ccc(COCCOC(C)C)cc1	ZINC000001530569
CC(C)NC[C@@H](O)COc1ccc(COCCOC(C)C)cc1	ZINC000001530570
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1	ZINC000001530571
CS(=O)(=O)OCCCCOS(C)(=O)=O	ZINC000001530572
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O	ZINC000001530575
COc1ccccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12	ZINC000001530579
COc1ccccc1OCCNC[C@@H](O)COc1cccc2[nH]c3ccccc3c12	ZINC000001530580
CCCN/C(O)=N/S(=O)(=O)c1ccc(Cl)cc1	ZINC000001530599
Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1	ZINC000001530600
CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1	ZINC000001530601
CNCCCN1c2ccccc2CCc2ccccc21	ZINC000001530611
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1	ZINC000001530613
CC(C)N(CC[C@@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C	ZINC000001530617
CC(C)N(CC[C@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C	ZINC000001530618
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21	ZINC000001530621
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21	ZINC000001530625
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O	ZINC000001530635
N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1	ZINC000001530636
CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1	ZINC000001530637
CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1	ZINC000001530638
CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21	ZINC000001530639
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1	ZINC000001530641
CCN(CCO)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12	ZINC000001530652
CCN(CCO)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12	ZINC000001530654
O=[P@@]1(NCCCl)OCCCN1CCCl	ZINC000001530659
O=[P@]1(NCCCl)OCCCN1CCCl	ZINC000001530660
CNCCCC12CCC(c3ccccc31)c1ccccc12	ZINC000001530688
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	ZINC000001530689
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1	ZINC000001530694
CSc1ccc2c(c1)N(CC[C@@H]1CCCCN1C)c1ccccc1S2	ZINC000001530695
CSc1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1ccccc1S2	ZINC000001530697
CCCC(C)(COC(N)=O)COC(N)=O	ZINC000001530701
CCCCN/C(O)=N/S(=O)(=O)c1ccc(C)cc1	ZINC000001530703
CCC(=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1	ZINC000001530706
CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1	ZINC000001530707
CN1C(=O)OC(C)(C)C1=O	ZINC000001530710
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21	ZINC000001530713
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC	ZINC000001530716
COCCc1ccc(OC[C@@H](O)CNC(C)C)cc1	ZINC000001530717
COCCc1ccc(OC[C@H](O)CNC(C)C)cc1	ZINC000001530718
Clc1ccc([C@H](c2ccccc2Cl)C(Cl)Cl)cc1	ZINC000001530725
Clc1ccc([C@@H](c2ccccc2Cl)C(Cl)Cl)cc1	ZINC000001530726
CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	ZINC000001530728
CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1	ZINC000001530736
CN/C(=C/[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1	ZINC000001530737
CNCCC=C1c2ccccc2CCc2ccccc21	ZINC000001530741
CCN(CC)CC#CCOC(=O)[C@@](O)(c1ccccc1)C1CCCCC1	ZINC000001530751
CCN(CC)CC#CCOC(=O)[C@](O)(c1ccccc1)C1CCCCC1	ZINC000001530752
CCN(CC)CCNC(=O)c1ccc(N)cc1	ZINC000001530756
CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1	ZINC000001530759
CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1	ZINC000001530760
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C	ZINC000001530761
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N	ZINC000001530762
CNCCCC1c2ccccc2C=Cc2ccccc21	ZINC000001530764
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C	ZINC000001530769
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1	ZINC000001530775
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	ZINC000001530776
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1	ZINC000001530788
NC(=O)OCC(COC(N)=O)c1ccccc1	ZINC000001530803
CC[C@@]1(C)CC(=O)NC1=O	ZINC000001530805
CC[C@]1(C)CC(=O)NC1=O	ZINC000001530806
FCOC(C(F)(F)F)C(F)(F)F	ZINC000001530810
CCCCNc1ccc(C(=O)OCCN(C)C)cc1	ZINC000001530811
CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C	ZINC000001530812
CCCCN1CCCC[C@@H]1C(=O)Nc1c(C)cccc1C	ZINC000001530814
CCCN[C@@H](C)C(=O)Nc1ccccc1C	ZINC000001530816
CCCN[C@H](C)C(=O)Nc1ccccc1C	ZINC000001530817
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	ZINC000001530820
COc1cc(N[C@@H](C)CCCN)c2ncccc2c1	ZINC000001530862
COc1cc(N[C@H](C)CCCN)c2ncccc2c1	ZINC000001530863
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1	ZINC000001530886
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21	ZINC000001530912
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O	ZINC000001530922
C=CC[C@]1([C@@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O	ZINC000001530929
C=CC[C@@]1([C@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O	ZINC000001530930
COCCCOc1ccnc(C[S@](=O)c2nc3ccccc3[nH]2)c1C	ZINC000001530935
CCN(CC)CCOC(=O)c1ccc(N)cc1Cl	ZINC000001530938
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1	ZINC000001530939
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1	ZINC000001530940
O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1	ZINC000001530947
O=C1CC[C@@H](N2C(=O)c3ccccc3C2=O)C(=O)N1	ZINC000001530948
CCC[C@@](C)(COC(N)=O)COC(=O)NC(C)C	ZINC000001530950
CCC[C@](C)(COC(N)=O)COC(=O)NC(C)C	ZINC000001530951
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	ZINC000001530968
Clc1ccc(CC[C@@H](Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1	ZINC000001530973
Clc1ccc(CC[C@H](Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1	ZINC000001530974
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12	ZINC000001530975
CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12	ZINC000001530977
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12	ZINC000001530981
O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	ZINC000001531008
O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O	ZINC000001531009
O=C(O)CCCCCCCC(=O)O	ZINC000001531036
CCCCCCCCCCCCOS(=O)(=O)O	ZINC000001532179
CC(=O)C(=O)O	ZINC000001532517
NCCCC[C@H](N)C(=O)O	ZINC000001532522
N=C(N)NCCC[C@H](N)C(=O)O	ZINC000001532525
NC(=O)CC[C@H](N)C(=O)O	ZINC000001532526
CSCC[C@H](N)C(=O)O	ZINC000001532529
C[N+](C)(C)CC(=O)O	ZINC000001532728
O=C(O)CCCO	ZINC000001532805
CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O	ZINC000001533877
O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1	ZINC000001534965
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O	ZINC000001535101
C#CC[C@@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1	ZINC000001536109
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1	ZINC000001536779
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO	ZINC000001538857
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	ZINC000001539579
Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1	ZINC000001540998
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1	ZINC000001542002
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1	ZINC000001542113
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1	ZINC000001542199
COc1cc2nc(N(C)CCCNC(=O)[C@@H]3CCCO3)nc(N)c2cc1OC	ZINC000001542392
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21	ZINC000001542930
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O	ZINC000001543475
O=C(CCCCCCC(=O)Nc1ccccc1)NO	ZINC000001543873
CC(C)[C@H](N)C(=O)OC[C@@H](CO)OCn1cnc2c(=O)[nH]c(N)nc21	ZINC000001543916
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	ZINC000001546066
CC[C@@H](C(N)=O)N1CCCC1=O	ZINC000001547851
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1	ZINC000001548097
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	ZINC000001550477
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12	ZINC000001550499
OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1	ZINC000001550766
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1	ZINC000001552174
CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1	ZINC000001552908
CC(C)C(=O)O[C@@H](C)OC(=O)NCC1(CC(=O)O)CCCCC1	ZINC000001554010
Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1	ZINC000001554274
CCCCCCOC(=O)CCC(=O)CN	ZINC000001554392
CC(=O)NCCCS(=O)(=O)O	ZINC000001554588
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1	ZINC000001571009
CCCCCCc1ccc(O)cc1O	ZINC000001576892
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1	ZINC000001611274
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC	ZINC000001612996
CCCC[C@@H](CC)COC(=O)/C=C/c1ccc(OC)cc1	ZINC000001633887
CCCC[C@H](CC)COC(=O)/C=C/c1ccc(OC)cc1	ZINC000001633889
N[C@@H]1C[C@@H]1c1ccccc1	ZINC000001639567
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O	ZINC000001690324
C[C@H](N)Cc1ccc(O)cc1	ZINC000001690604
O=C(OCCO)c1ccccc1O	ZINC000001698306
CNCC[C@@H](Oc1ccccc1C)c1ccccc1	ZINC000001842633
Cc1ncc([N+](=O)[O-])n1C[C@H](C)O	ZINC000001843047
COc1cc2nc(N(C)CCCNC(=O)[C@H]3CCCO3)nc(N)c2cc1OC	ZINC000001843099
O=C[C@H](F)[C@@H](O)[C@H](O)[C@H](O)CO	ZINC000001846431
O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12	ZINC000001849548
CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1	ZINC000001850374
CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1	ZINC000001850376
CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1	ZINC000001850377
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1	ZINC000001851149
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21	ZINC000001853205
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21	ZINC000001853550
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1	ZINC000001883067
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21	ZINC000001886617
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12	ZINC000001895505
CC(C)[C@H](N)C(=O)OC[C@H](CO)OCn1cnc2c(=O)[nH]c(N)nc21	ZINC000001995484
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1	ZINC000001996117
Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1	ZINC000001996784
